index,gold,answer,confidence,raw_output,prompt_preview
819,Business,?,0,"{""answer"": ""Business"", ""confidence"": ""Confident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Cost Cuts Boost Kmart Quarterly Profit (Reuters) Reuters - Kmart Holding Corp. (KMRT.O) on Monday\reported its third consecutive quarterly profit as cost cuts\made up for slumping sales, and its cash pile grew to about\ #36;2.6 billion./nJSON: "
413,Sci/Tech,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Confident""}\n\nPlease let me know if you need anything else.","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Search Engine Forums Spotlight Links to this week's topics from search engine forums across the web: SEMPO Next Steps   Mike Grehan's Second SEMPO Article - Overture Bidding Cap - PPC Question for Merchants - SEO Firm Ordered to Refund Fees, Pay Fine - Tracking Past Links   Traffic? - Google Settles Overture Patent Dispute - Advice on Site Structure/nJSON: "
405,Sci/Tech,?,0,"{""answer"": ""Business"", ""confidence"": ""Neutral""}\n\nI have classified the news as Business because it is about a company","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: 321 Studios Reaches Settlement in DVD Copying Dispute By JIM SALTER      ST. LOUIS (AP) -- A company driven out of business by Hollywood and the video game industry over its DVD- and computer game-copying software has reached a settlement with the motion picture industry.../nJSON: "
529,World,?,0,"{""answer"": ""World"", ""confidence"": ""Unconfident""} \n\nI classified this news as World because it is about a political event","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Venezuela Holds Referendum on President CARACAS, Venezuela - The opposition's long and bitter campaign to oust Venezuelan President Hugo Chavez finally came down to a recall referendum Sunday, with the leftist leader hoping a huge turnout among the poor will keep him in power.    Activists on both sides set off fireworks and blared recordings of bugle music to wake voters hours before dawn, hoping for a flood of early votes in their favor.../nJSON: "
562,Sports,?,0,"{""answer"": ""Sports"", ""confidence"": ""Unconfident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Zahringer Leads Field at U.S. Amateur (AP) AP - George Zahringer III is back for another shot at the U.S. Amateur. The New Yorker is one of three returning quarterfinalists for the tournament, which begins Monday at the Winged Foot Golf Club. Lee Williams of Alexander City, Ala., and Patrick Carter of Lesage, W.Va., complete the trio from last year's championship that was won by Nick Flanagan of Australia./nJSON: "
432,Sci/Tech,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Very confident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Infocus: Examining a Public Exploit, Part 1 The purpose of this article is to analyze a public exploit in a lab environment, see the alerts generated by an intrusion detection system, and then do some packet analysis of the malicious binary in order to better understand it./nJSON: "
417,Sci/Tech,?,0,"{""answer"": ""Business"", ""confidence"": ""Neutral""} \n\nI answer this news as ""Business"" because it is about","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Google, Yahoo Settle Patent and Share Disputes Google and Yahoo announced today that they have resolved two contentious issues between the companies. /nJSON: "
745,Sports,?,0,"{""answer"": ""Sports"", ""confidence"": ""Unconfident""} \n\nI have classified the news as Sports because it is about a","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Giants finish off Phillies Brett Tomko allowed one run in six innings for his first win in nearly a month, and the San Francisco Giants closed in on the wild-card lead with a 3-1 victory over the Phillies yesterday in Philadelphia, completing a three-game sweep./nJSON: "
525,World,?,0,"{""answer"": ""World"", ""confidence"": ""Neutral""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Options running out as Najaf talks collapse BAGHDAD -- After more than a week of fighting between the Mahdi Army and the combined US and Iraqi forces in Najaf, Baghdad's Sadr City, and a half-dozen other cities, analysts say neither interim Prime Minister Iyad Allawi nor radical cleric Moqtada al-Sadr had any good options left other than to talk./nJSON: "
703,World,?,0,"{""answer"": ""Business"", ""confidence"": ""Unconfident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Gas Prices Drop, but Increase Expected CAMARILLO, Calif. - Gas prices have dropped nearly 5 cents in the past three weeks with an increase in supply, but soaring crude oil prices could cause rates to rise again soon, an industry analyst said Sunday.../nJSON: "
160,Sci/Tech,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Very confident""} \n\nI would classify this news as Sci/T","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Mozilla To Add Support For XForms, World Yawns It's ironic that Microsoft could help further cement its dominance in the browser market by joining its largest rival in an effort to support web standards.  nbsp;At the same time, that act would go a long way towards improving the web in general for developers and users alike./nJSON: "
148,Sci/Tech,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Very confident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: New Method May Predict Quakes Weeks Ahead (AP) AP - Swedish geologists may have found a way to predict earthquakes weeks before they happen by monitoring the amount of metals like zinc and copper in subsoil water near earthquake sites, scientists said Wednesday./nJSON: "
92,Sci/Tech,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Confident""}\n\nI classified the news as ""Sci/Tech","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Russian Cargo Craft Docks at Space Station (AP) AP - A Russian cargo ship docked with the international space station Saturday, bringing food, water, fuel and other items to the two-man Russian-American crew, a space official said./nJSON: "
536,World,?,0,"{""answer"": ""Sports"", ""confidence"": ""Unconfident""} \n\nI'm not sure how to classify this news article.","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Memorial Service Held for Lori Hacking OREM, Utah - Family and friends of Lori Hacking gathered Saturday for a memorial service to remember the woman whom authorities believe was slain by her husband while she slept.    About 600 people attended the service, including the parents of both Lori Hacking and her husband, Mark, who has been charged with her murder.../nJSON: "
211,Sci/Tech,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Confident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: 'SP2' a Must With XP Use Service Pack 2, ""SP2"" for short, aims to stop viruses, worms, browser hijackings and worse by including security features that people have to add and adjust on their own. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-Rob Pegoraro&lt;/b&gt;&lt;/font&gt;/nJSON: "
313,Sci/Tech,?,0,"{""answer"": ""Sci/Tech"", ""confidence"": ""Confident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Study: IT workers more optimistic IT workers' confidence in the employment market kept growing in July, but techies are less happy with actual jobs than workers overall./nJSON: "
69,Business,?,0,"{""answer"": ""Business"", ""confidence"": ""Confident""}","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Autodesk tackles project collaboration Autodesk  this week unwrapped an updated version of its hosted project collaboration service targeted at the construction and manufacturing industries. Autodesk Buzzsaw lets multiple, dispersed project participants -- including building owners, developers, architects, construction teams, and facility managers -- share and manage data throughout the life of a project, according to Autodesk officials./nJSON: "
683,Sports,?,0,"{""answer"": ""Sports"", ""confidence"": ""Neutral""}\n\nI would classify this news as Sports because it is about a tennis","Read the news and classify it into World, Sports, Business or Sci/Tech. Generate the result in the following JSON format. {""answer"": <answer>, ""confidence"": Very unconfident/Unconfident/Neutral/Confident/Very confident}. News: Business Is Business When it comes to qualifying for the main draw of the Legg Mason Tennis Classic, Robert Kendrick knows that survival takes precedence and friendships are put on hold./nJSON: "
